-4.632604789446036486e-01
-4.072796282160167092e-01
-3.694605204351962269e-01
-3.404097939613348611e-01
-3.165662668336287067e-01
-2.961507288577250874e-01
-2.783130587728244176e-01
-2.624710011336180426e-01
-2.480277736926486953e-01
-2.349900046777932683e-01
-2.230296982733223354e-01
-2.119941427204710405e-01
-2.016816960033077089e-01
-1.920791500819082342e-01
-1.830539181056824449e-01
-1.745516124097382105e-01
-1.665094508876245882e-01
-1.589030250398460742e-01
-1.516832669462137573e-01
-1.447830514264344115e-01
-1.381733550126979237e-01
-1.318397099434638620e-01
-1.258072878144100293e-01
-1.200141630036955093e-01
-1.144288214785901814e-01
-1.090689909847547406e-01
-1.038814519760972305e-01
-9.889742017587514755e-02
-9.409298397139066739e-02
-8.944504698573249590e-02
-8.495985838602351792e-02
-8.062050059393499613e-02
-7.641798631537241593e-02
-7.234934441328387533e-02
-6.842976844448941942e-02
-6.463726692048148148e-02
-6.095063382014377640e-02
-5.740441053841036784e-02
-5.395237486512185349e-02
-5.060839953076114173e-02
-4.737849021432273544e-02
-4.426403208473278506e-02
-4.125530353596445349e-02
-3.834281333455517859e-02
-3.553316261274271776e-02
-3.284620267925642684e-02
-3.025623621071585681e-02
-2.780055969544540165e-02
-2.544930417164217168e-02
-2.322075408046865574e-02
-2.111169521966107382e-02
-1.911973927419666902e-02
-1.723548281081482489e-02
-1.546181091784471634e-02
-1.380317880783810472e-02
-1.224985433287133565e-02
-1.079123445230410414e-02
-9.430528955993069951e-03
-8.158713581343318699e-03
-6.954330911429818657e-03
-5.818958022311933494e-03
-4.734169887976540265e-03
-3.702065061871569109e-03
-2.710068852959588315e-03
-1.733619060862295284e-03
-7.752020759081324364e-04
1.820822150906961721e-04
1.144525494313125991e-03
2.123652831316532284e-03
3.137706065605631259e-03
4.194438167951501650e-03
5.313133982643421759e-03
6.509763002593940695e-03
7.814633217964878434e-03
9.254313730478497257e-03
1.086290096213219508e-02
1.268902796315257014e-02
1.477512354048942170e-02
1.718443390917682653e-02
1.995834114170533941e-02
2.316044129271789195e-02
2.682361405475262514e-02
3.089494311417622166e-02
3.540635533195014839e-02
4.029970481241221258e-02
4.558940920270424663e-02
5.128314513176037565e-02
5.745585580989643476e-02
6.435252933837945499e-02
7.209441375571372379e-02
8.103070526301742182e-02
9.145178443911293475e-02
1.036556948070232326e-01
1.180658143032768392e-01
1.352248803330923788e-01
1.560691926025888909e-01
1.827925502873647967e-01
2.203092626184766090e-01
2.870463118976009920e-01
9.999379274568200859e-01
-9.436019567134230623e-01
